Path,Label
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow10.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow11.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow12.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow13.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow14.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow15.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow16.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow17.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow18.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow19.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow2.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow20.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow21.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow22.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow23.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow24.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow25.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow26.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow27.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow28.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow29.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow3.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow30.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow31.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow32.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow33.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow34.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow35.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow36.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow37.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow38.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow39.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow4.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow40.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow41.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow42.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow43.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow44.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow45.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow46.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow47.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow48.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow49.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow5.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow50.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow6.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow7.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow8.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Common Yarrow\Common-Yarrow9.jpg,Common Yarrow
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower10.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower11.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower12.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower13.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower14.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower15.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower16.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower17.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower18.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower19.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower2.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower20.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower21.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower22.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower23.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower24.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower25.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower26.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower27.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower28.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower29.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower3.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower30.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower31.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower32.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower33.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower34.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower35.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower36.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower37.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower38.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower39.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower4.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower40.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower41.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower42.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower43.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower44.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower45.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower46.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower47.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower48.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower49.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower5.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower50.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower6.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower7.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower8.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Coneflower\Cone-Flower9.jpg,Coneflower
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie10.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie11.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie12.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie13.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie14.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie15.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie16.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie17.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie18.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie19.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie2.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie20.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie21.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie22.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie23.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie24.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie25.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie26.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie27.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie28.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie29.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie3.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie30.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie31.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie32.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie33.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie34.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie35.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie36.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie37.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie38.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie39.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie4.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie40.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie41.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie42.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie43.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie44.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie45.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie46.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie47.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie48.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie49.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie5.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie50.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie6.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie7.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie8.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Creeping Charlie\Creeping-Charlie9.jpg,Creeping Charlie
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover10.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover11.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover12.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover13.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover14.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover15.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover16.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover17.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover18.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover19.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover2.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover20.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover21.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover22.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover23.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover24.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover25.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover26.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover27.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover28.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover29.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover3.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover30.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover31.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover32.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover33.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover34.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover35.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover36.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover37.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover38.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover39.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover4.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover40.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover41.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover42.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover43.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover44.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover45.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover46.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover47.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover48.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover49.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover5.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover50.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover6.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover7.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover8.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Crimson Clover\Crimson-Clover9.jpg,Crimson Clover
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock10.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock11.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock12.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock13.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock14.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock15.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock16.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock17.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock18.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock19.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock2.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock20.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock21.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock22.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock23.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock24.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock25.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock26.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock27.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock28.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock29.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock3.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock30.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock31.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock32.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock33.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock34.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock35.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock36.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock37.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock38.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock39.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock4.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock40.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock41.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock42.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock43.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock44.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock45.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock46.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock47.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock48.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock49.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock5.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock50.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock6.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock7.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock8.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Curly Dock\Curly-Dock9.jpg,Curly Dock
C:\Users\gverzea\Desktop\edible wild plants dataset\Daisy Fleabane\100080576_f52e8ee070_n.jpg,Daisy Fleabane
C:\Users\gverzea\Desktop\edible wild plants dataset\Daisy Fleabane\10140303196_b88d3d6cec.jpg,Daisy Fleabane
C:\Users\gverzea\Desktop\edible wild plants dataset\Daisy Fleabane\10172379554_b296050f82_n.jpg,Daisy Fleabane
C:\Users\gverzea\Desktop\edible wild plants dataset\Daisy Fleabane\10172567486_2748826a8b.jpg,Daisy Fleabane
